Journey,Activity,Card Index,Card Type,Severity,Issue,Details
"widowed_rebuilding_life","act_10_home_space",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_10_home_space",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_11_work_purpose",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_11_work_purpose",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_11_work_purpose",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_11_work_purpose",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_11_work_purpose",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_12_self_care",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_12_self_care",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_12_self_care",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_12_self_care",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_12_self_care",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_13_support_system",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_13_support_system",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_13_support_system",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_13_support_system",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_13_support_system",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_14_a_life_rebuilt",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_14_a_life_rebuilt",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_14_a_life_rebuilt",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_14_a_life_rebuilt",3,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_14_a_life_rebuilt",4,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rebuilding_life","act_14_a_life_rebuilt",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_1_who_am_i_now",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_1_who_am_i_now",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_1_who_am_i_now",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_1_who_am_i_now",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_1_who_am_i_now",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_2_who_were_you_before",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_2_who_were_you_before",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_2_who_were_you_before",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_2_who_were_you_before",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_2_who_were_you_before",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_3_who_marriage_made",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_3_who_marriage_made",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_3_who_marriage_made",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_3_who_marriage_made",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_3_who_marriage_made",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_4_the_new_you",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_4_the_new_you",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_4_the_new_you",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_4_the_new_you",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_4_the_new_you",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_5_identity_in_god",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_5_identity_in_god",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_5_identity_in_god",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_5_identity_in_god",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_5_identity_in_god",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_6_purpose_question",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_6_purpose_question",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_6_purpose_question",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_6_purpose_question",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_6_purpose_question",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_7_trying_new_things",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_7_trying_new_things",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_7_trying_new_things",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_7_trying_new_things",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_7_trying_new_things",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_8_others_labels",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_8_others_labels",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_8_others_labels",2,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_8_others_labels",4,"reflection","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_8_others_labels",5,"action","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_9_meaning_from_loss",0,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
"widowed_rediscovering_identity","act_9_meaning_from_loss",1,"teaching","info","Missing icon for card","Card has no icon - reduces visual appeal and consistency"
